episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/default_policy/num_agent_steps_trained,info/learner/default_policy/num_grad_updates_lifetime,info/learner/default_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/grad_gnorm,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff 
-381.9306348211175,-645.2592399041613,-473.18624750304014,33059.0,0,0,2,0,0,320000,320000,320000,320000,4000,4000,320000,4000,320000,False,8,80,40f87_00000,2023-09-21_12-50-31,1695271831,21.670625686645508,1765.843383550644,24712,DESKTOP-VQNVLBP,127.0.0.1,1765.843383550644,80,320000,320000,320000,320000,-381.9306348211175,-645.2592399041613,-473.18624750304014,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",22071.847,11697.224,24.415,163836.0,10342.51,386.753,7.499,320000,320000,320000,320000,31.546666666666667,56.94333333333336,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,39432.5,247.5,0.0,0.40371755303274237,1.5187500000000003,7.839999999999998e-05,-0.053874608683174535,-0.06591175472409129,0.1668971384567539,0.07292096965735959,0.00791470439922292,0.4713716207132224,0.0
-381.9306348211175,-645.2592399041613,-473.18624750304014,33059.0,0,0,2,0,0,324000,324000,324000,324000,4000,4000,324000,4000,324000,False,8,81,40f87_00000,2023-09-21_12-50-52,1695271852,21.73929190635681,1787.5826754570007,24712,DESKTOP-VQNVLBP,127.0.0.1,1787.5826754570007,81,324000,324000,324000,324000,-381.9306348211175,-645.2592399041613,-473.18624750304014,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21919.586,11668.911,24.415,163833.92,10218.561,391.445,7.399,324000,324000,324000,324000,29.63870967741935,56.987096774193546,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,39928.5,247.5,0.0,0.45673838843621556,1.5187500000000003,7.799999999999997e-05,-0.04645671899807865,-0.05970768466971593,0.10486801891332312,-0.11697877150389456,0.008718012203793495,0.49810070640617804,0.0
-381.9306348211175,-645.2592399041613,-473.18624750304014,33059.0,0,0,2,0,0,328000,328000,328000,328000,4000,4000,328000,4000,328000,False,8,82,40f87_00000,2023-09-21_12-51-14,1695271874,21.513368606567383,1809.0960440635681,24712,DESKTOP-VQNVLBP,127.0.0.1,1809.0960440635681,82,328000,328000,328000,328000,-381.9306348211175,-645.2592399041613,-473.18624750304014,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21832.897,11615.682,24.315,164507.67,10185.205,392.727,7.296,328000,328000,328000,328000,30.926666666666673,56.960000000000015,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,40424.5,247.5,0.0,0.4005451069904431,1.5187500000000003,7.76e-05,-0.0483010350872064,-0.06014971004695311,0.2476212655366849,-0.04882466252292356,0.007785293264965627,0.5065661301656116,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,2,0,2,0,0,332000,332000,332000,332000,4000,4000,332000,4000,332000,False,10,83,40f87_00000,2023-09-21_12-51-36,1695271896,21.627267837524414,1830.7233119010925,24712,DESKTOP-VQNVLBP,127.0.0.1,1830.7233119010925,83,332000,332000,332000,332000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,2,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21766.879,11586.963,23.918,167235.335,10148.305,394.154,7.292,332000,332000,332000,332000,30.45333333333333,57.00999999999999,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.58064516129032,40920.5,247.5,0.0,0.4111276237714675,1.5187500000000003,7.72e-05,-0.04258995479716349,-0.05578502673198536,0.11988495870102797,-0.06993051522201107,0.008680218564717177,0.4594814239009734,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,336000,336000,336000,336000,4000,4000,336000,4000,336000,False,10,84,40f87_00000,2023-09-21_12-51-57,1695271917,21.64735198020935,1852.3706638813019,24712,DESKTOP-VQNVLBP,127.0.0.1,1852.3706638813019,84,336000,336000,336000,336000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21725.503,11562.828,24.322,164461.227,10130.658,394.841,7.295,336000,336000,336000,336000,29.50967741935484,57.006451612903234,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,41416.5,247.5,0.0,0.4476593326657049,1.5187500000000003,7.68e-05,-0.03839923425262133,-0.050336025337943985,0.1331414823615623,-0.0066489793600574615,0.007850849667079812,0.4326648369070984,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,340000,340000,340000,340000,4000,4000,340000,4000,340000,False,10,85,40f87_00000,2023-09-21_12-52-19,1695271939,21.72123384475708,1874.091897726059,24712,DESKTOP-VQNVLBP,127.0.0.1,1874.091897726059,85,340000,340000,340000,340000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21689.341,11545.23,24.319,164482.832,10111.998,395.57,7.297,340000,340000,340000,340000,30.94333333333333,57.01666666666666,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,41912.5,247.5,0.0,0.44760165117200346,1.5187500000000003,7.639999999999999e-05,-0.03653064469812483,-0.0470722445846355,0.07452835541053285,-0.04156268808630205,0.006936065612920161,0.40438879125060573,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,344000,344000,344000,344000,4000,4000,344000,4000,344000,False,10,86,40f87_00000,2023-09-21_12-52-41,1695271961,21.570214986801147,1895.66211271286,24712,DESKTOP-VQNVLBP,127.0.0.1,1895.66211271286,86,344000,344000,344000,344000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21668.165,11537.826,24.318,164484.284,10098.125,396.113,7.397,344000,344000,344000,344000,29.740000000000002,57.03,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,42408.5,247.5,0.0,0.4257285437516628,1.5187500000000003,7.600000000000003e-05,-0.03311390084291493,-0.04428996995932633,0.09998728655233619,0.0405876825173055,0.007352145158616698,0.41612543183709344,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,348000,348000,348000,348000,4000,4000,348000,4000,348000,False,10,87,40f87_00000,2023-09-21_12-53-02,1695271982,21.616739511489868,1917.27885222435,24712,DESKTOP-VQNVLBP,127.0.0.1,1917.27885222435,87,348000,348000,348000,348000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21646.711,11520.929,24.222,165141.457,10093.768,396.284,7.295,348000,348000,348000,348000,29.616129032258065,57.01290322580644,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,42904.5,247.5,0.0,0.41887153754191053,1.5187500000000003,7.559999999999997e-05,-0.03499544533007147,-0.046643765373324465,0.06796192528019028,-0.1434542188240636,0.007665198487504786,0.42761341530469155,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,352000,352000,352000,352000,4000,4000,352000,4000,352000,False,10,88,40f87_00000,2023-09-21_12-53-24,1695272004,21.639143228530884,1938.9179954528809,24712,DESKTOP-VQNVLBP,127.0.0.1,1938.9179954528809,88,352000,352000,352000,352000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21640.839,11522.491,24.225,165119.19,10086.231,396.58,7.292,352000,352000,352000,352000,31.006666666666668,57.03333333333333,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,43400.5,247.5,0.0,0.48378121621546244,1.5187500000000003,7.520000000000001e-05,-0.048274313982185575,-0.06257908780600936,0.10224884958194208,-0.08669573140721168,0.009412048202963711,0.4421882095836824,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,356000,356000,356000,356000,4000,4000,356000,4000,356000,False,10,89,40f87_00000,2023-09-21_12-53-45,1695272025,21.588367462158203,1960.506362915039,24712,DESKTOP-VQNVLBP,127.0.0.1,1960.506362915039,89,356000,356000,356000,356000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21620.158,11505.445,24.178,165438.648,10082.542,396.725,7.292,356000,356000,356000,356000,31.11666666666667,57.046666666666646,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,43896.5,247.5,0.0,0.43278403661303944,1.5187500000000003,7.48e-05,-0.04591713502973547,-0.05642316314709118,0.10410123033028457,0.017981437906142202,0.006910696632493154,0.424382304472308,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,360000,360000,360000,360000,4000,4000,360000,4000,360000,False,10,90,40f87_00000,2023-09-21_12-54-07,1695272047,21.707051038742065,1982.2134139537811,24712,DESKTOP-VQNVLBP,127.0.0.1,1982.2134139537811,90,360000,360000,360000,360000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21623.7,11503.823,24.078,166124.866,10087.906,396.514,7.292,360000,360000,360000,360000,30.25483870967742,57.05806451612903,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,44392.5,247.5,0.0,0.3935121349810112,1.5187500000000003,7.44e-05,-0.027010067460885752,-0.03806346246569921,0.1157556845761475,0.016201528690515027,0.00727033427936251,0.42134623463836407,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,364000,364000,364000,364000,4000,4000,364000,4000,364000,False,10,91,40f87_00000,2023-09-21_12-54-29,1695272069,21.598665714263916,2003.812079668045,24712,DESKTOP-VQNVLBP,127.0.0.1,2003.812079668045,91,364000,364000,364000,364000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21609.737,11502.329,24.049,166324.637,10075.467,397.004,7.292,364000,364000,364000,364000,31.093333333333337,57.07666666666664,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,44888.5,247.5,0.0,0.43350008469555645,1.5187500000000003,7.400000000000002e-05,-0.05139010213198133,-0.06460547189600484,0.14598394126721448,0.1087744080972287,0.008691865875635509,0.4426128771756926,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,368000,368000,368000,368000,4000,4000,368000,4000,368000,False,10,92,40f87_00000,2023-09-21_12-54-50,1695272090,21.629026412963867,2025.441106081009,24712,DESKTOP-VQNVLBP,127.0.0.1,2025.441106081009,92,368000,368000,368000,368000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21621.305,11507.734,24.115,165868.979,10081.66,396.76,7.196,368000,368000,368000,368000,30.21666666666666,57.06666666666667,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,45384.5,247.5,0.0,0.4826922216903298,1.5187500000000003,7.360000000000003e-05,-0.04089977895003563,-0.05339103129494282,0.12195979705035326,-0.009117809514845572,0.008216663275088812,0.4450706902651056,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,372000,372000,372000,372000,4000,4000,372000,4000,372000,False,10,93,40f87_00000,2023-09-21_12-55-12,1695272112,22.00911045074463,2047.4502165317535,24712,DESKTOP-VQNVLBP,127.0.0.1,2047.4502165317535,93,372000,372000,372000,372000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21659.389,11522.832,24.112,165890.464,10104.546,395.861,7.299,372000,372000,372000,372000,32.45483870967742,55.97741935483869,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,45880.5,247.5,0.0,0.45195698362564846,1.5187500000000003,7.320000000000002e-05,-0.03191872409614359,-0.04208467661186249,0.0901491604351078,0.0453050623257314,0.006687694892254323,0.44041855597207624,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,376000,376000,376000,376000,4000,4000,376000,4000,376000,False,10,94,40f87_00000,2023-09-21_12-55-35,1695272135,22.000792503356934,2069.4510090351105,24712,DESKTOP-VQNVLBP,127.0.0.1,2069.4510090351105,94,376000,376000,376000,376000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21694.733,11535.805,23.709,168713.582,10127.322,394.971,7.296,376000,376000,376000,376000,30.806451612903224,55.5516129032258,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,46376.5,247.5,0.0,0.44034636498338753,1.5187500000000003,7.280000000000002e-05,-0.04034534976967881,-0.05192479693118179,0.0703247704528152,-0.08759211688753098,0.007619698119320158,0.46102375284798686,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,380000,380000,380000,380000,4000,4000,380000,4000,380000,False,10,95,40f87_00000,2023-09-21_12-55-57,1695272157,22.096043825149536,2091.54705286026,24712,DESKTOP-VQNVLBP,127.0.0.1,2091.54705286026,95,380000,380000,380000,380000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21732.214,11548.084,23.712,168689.493,10152.421,393.995,7.294,380000,380000,380000,380000,27.9483870967742,55.535483870967724,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,46872.5,247.5,0.0,0.45414037416659053,1.5187500000000003,7.240000000000001e-05,-0.04841442324170437,-0.0618239452263468,0.11489237058577279,-0.019706649405340993,0.008821749594523904,0.47279833503548174,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,384000,384000,384000,384000,4000,4000,384000,4000,384000,False,10,96,40f87_00000,2023-09-21_12-56-19,1695272179,21.980868101119995,2113.52792096138,24712,DESKTOP-VQNVLBP,127.0.0.1,2113.52792096138,96,384000,384000,384000,384000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21773.279,11562.878,23.713,168687.119,10178.689,392.978,7.297,384000,384000,384000,384000,29.696774193548393,55.612903225806434,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,47368.5,247.5,0.0,0.4680815622691185,1.5187500000000003,7.2e-05,-0.04699686881471162,-0.06078122087966485,0.06984434050372651,0.07083263800990197,0.009071517714393084,0.5008508898317814,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,388000,388000,388000,388000,4000,4000,388000,4000,388000,False,10,97,40f87_00000,2023-09-21_12-56-41,1695272201,21.9901921749115,2135.5181131362915,24712,DESKTOP-VQNVLBP,127.0.0.1,2135.5181131362915,97,388000,388000,388000,388000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21810.627,11583.71,23.71,168704.76,10195.208,392.341,7.296,388000,388000,388000,388000,28.87666666666667,55.64000000000001,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,47864.5,247.5,0.0,0.40690768185642456,1.5187500000000003,7.160000000000002e-05,-0.04454750838809677,-0.05522014047845357,0.17065351753826102,0.09914022083244016,0.007016010583638905,0.4729808201833117,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,392000,392000,392000,392000,4000,4000,392000,4000,392000,False,10,98,40f87_00000,2023-09-21_12-57-03,1695272223,21.99816131591797,2157.5162744522095,24712,DESKTOP-VQNVLBP,127.0.0.1,2157.5162744522095,98,392000,392000,392000,392000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21846.6,11589.894,23.707,168728.344,10225.103,391.194,7.297,392000,392000,392000,392000,29.33870967741936,55.69999999999999,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,48360.5,247.5,0.0,0.40009010351833796,1.5187500000000003,7.12e-05,-0.04505720099757215,-0.05615844949094143,0.13615867272470025,-0.15577396401955235,0.0073004985346798975,0.5022737513626775,0.0
-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,2,0,0,396000,396000,396000,396000,4000,4000,396000,4000,396000,False,10,99,40f87_00000,2023-09-21_12-57-25,1695272245,22.052602291107178,2179.5688767433167,24712,DESKTOP-VQNVLBP,127.0.0.1,2179.5688767433167,99,396000,396000,396000,396000,-342.95932716537146,-645.2592399041613,-451.21716005702444,33059.0,0,0,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",21893.123,11614.278,23.737,168512.604,10247.315,390.346,7.293,396000,396000,396000,396000,29.925806451612896,55.69354838709678,"[-645.2592399041613, -635.5095288966203, -463.94474069421307, -480.9107218744635, -399.667962140952, -381.9306348211175, -392.88995814233385, -385.3771935504596, -342.95932716537146, -383.7222933805521]","[33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059, 33059]",127.74193548387096,48856.5,247.5,0.0,0.43931253089178957,1.5187500000000003,7.080000000000001e-05,-0.04141448531393713,-0.053813853738134756,0.10580332104807659,0.032128631347610105,0.008157228792788325,0.4873287178455822,0.0
